price,propertyType,size,rooms,bathrooms,floor,hasLift,parkingSpace,city,house_status
290000,flat,131,2,2,1,1,1,Vila Franca de Xira,0
275000,flat,104,2,1,2,1,1,Vila Franca de Xira,0
186500,flat,77,2,1,2,1,0,Vila Franca de Xira,0
150000,flat,66,2,1,3,False,0,Vila Franca de Xira,0
130000,flat,59,1,1,1,False,0,Vila Franca de Xira,0
405000,flat,168,3,1,8,1,0,Vila Franca de Xira,0
220000,flat,73,2,1,2,0,0,Vila Franca de Xira,0
220000,flat,97,3,2,2,0,0,Vila Franca de Xira,0
450000,chalet,285,3,4,0,0,0,Vila Franca de Xira,0
275000,flat,113,2,1,0,1,1,Vila Franca de Xira,0
530000,chalet,500,6,6,0,0,1,Vila Franca de Xira,0
155000,flat,79,2,1,2,False,0,Vila Franca de Xira,0
170000,flat,74,2,1,3,False,0,Vila Franca de Xira,0
985000,chalet,369,4,3,0,0,0,Vila Franca de Xira,0
150000,flat,65,2,1,3,False,0,Vila Franca de Xira,0
96000,countryHouse,415,1,0,0,0,0,Vila Franca de Xira,-1
410000,flat,185,3,3,2,1,1,Vila Franca de Xira,0
350000,flat,141,3,2,4,1,0,Vila Franca de Xira,0
195000,flat,73,2,1,2,0,0,Vila Franca de Xira,0
189000,flat,108,3,1,2,0,0,Vila Franca de Xira,0
289500,chalet,113,3,2,0,0,0,Vila Franca de Xira,0
360000,chalet,240,4,3,0,0,0,Vila Franca de Xira,0
140000,flat,61,1,1,2,0,0,Vila Franca de Xira,0
135000,flat,76,2,1,2,False,0,Vila Franca de Xira,-1
630000,chalet,244,3,3,0,0,0,Vila Franca de Xira,0
385000,flat,165,3,2,2,1,1,Vila Franca de Xira,0
410000,flat,190,3,3,2,1,0,Vila Franca de Xira,0
385000,flat,165,3,2,2,1,1,Vila Franca de Xira,0
410000,flat,190,3,3,2,1,0,Vila Franca de Xira,0
599000,chalet,227,3,3,0,0,0,Vila Franca de Xira,0
699000,chalet,380,3,3,0,0,0,Vila Franca de Xira,0
310000,flat,136,2,2,2,0,0,Vila Franca de Xira,0
885000,chalet,258,5,2,0,0,0,Vila Franca de Xira,0
219000,flat,85,3,2,2,0,0,Vila Franca de Xira,0
159000,flat,75,2,1,0,False,0,Vila Franca de Xira,0
175000,flat,81,2,1,1,0,0,Vila Franca de Xira,0
150000,flat,72,3,1,0,False,0,Vila Franca de Xira,0
164500,flat,111,3,2,2,0,0,Vila Franca de Xira,-1
170000,flat,70,2,1,2,False,0,Vila Franca de Xira,0
499000,chalet,284,4,4,0,0,0,Vila Franca de Xira,0
179000,flat,134,2,1,2,0,0,Vila Franca de Xira,0
152000,flat,111,3,2,2,0,0,Vila Franca de Xira,0
175000,flat,90,2,1,2,False,0,Vila Franca de Xira,0
170000,flat,75,2,1,3,False,0,Vila Franca de Xira,0
125000,flat,48,1,1,1,0,0,Vila Franca de Xira,0
270000,flat,162,3,2,2,0,0,Vila Franca de Xira,0
169300,flat,102,2,1,3,False,0,Vila Franca de Xira,0
320000,flat,130,3,2,1,1,1,Vila Franca de Xira,0
525000,chalet,348,3,3,0,0,1,Vila Franca de Xira,0
175000,flat,82,2,1,1,False,0,Vila Franca de Xira,0
172500,flat,70,2,1,4,0,0,Vila Franca de Xira,0
159900,flat,60,1,1,0,False,0,Vila Franca de Xira,0
177000,flat,81,2,1,1,False,0,Vila Franca de Xira,0
150000,flat,68,2,1,2,0,0,Vila Franca de Xira,0
319600,flat,114,2,2,0,1,1,Vila Franca de Xira,0
313950,flat,174,2,2,2,1,1,Vila Franca de Xira,0
397950,flat,213,3,2,5,1,1,Vila Franca de Xira,0
199850,flat,70,2,1,1,1,0,Vila Franca de Xira,0
236500,flat,122,3,2,0,False,0,Vila Franca de Xira,0
269500,flat,165,3,2,3,False,1,Vila Franca de Xira,0
385000,flat,142,3,3,4,1,1,Vila Franca de Xira,0
190000,flat,72,2,1,4,1,0,Vila Franca de Xira,0
190000,flat,72,2,1,2,0,0,Vila Franca de Xira,0
270000,chalet,113,3,2,0,0,0,Vila Franca de Xira,0
575000,chalet,185,5,3,0,0,0,Vila Franca de Xira,0
179000,flat,95,3,2,3,False,0,Vila Franca de Xira,0
450000,chalet,194,6,2,0,0,0,Vila Franca de Xira,0
138500,flat,84,2,1,1,False,0,Vila Franca de Xira,0
150000,flat,74,2,1,3,0,0,Vila Franca de Xira,0
169300,flat,89,2,1,2,False,0,Vila Franca de Xira,0
390000,flat,170,3,3,2,1,1,Vila Franca de Xira,0
3000000,countryHouse,2960,7,10,0,0,0,Vila Franca de Xira,0
270000,countryHouse,300,2,1,0,0,0,Vila Franca de Xira,0
395000,chalet,360,3,3,0,0,1,Vila Franca de Xira,0
195000,flat,104,3,2,2,False,0,Vila Franca de Xira,0
295000,chalet,90,3,3,0,0,1,Vila Franca de Xira,0
229500,flat,109,3,2,3,1,0,Vila Franca de Xira,0
550000,chalet,300,3,4,0,0,1,Vila Franca de Xira,0
279900,flat,132,3,2,2,1,1,Vila Franca de Xira,0
225000,flat,131,3,2,3,0,0,Vila Franca de Xira,0
385000,flat,142,3,2,2,1,1,Vila Franca de Xira,0
215000,flat,121,2,1,2,False,1,Vila Franca de Xira,0
235000,flat,125,3,3,4,0,0,Vila Franca de Xira,0
169300,flat,89,2,1,3,0,0,Vila Franca de Xira,0
259500,chalet,100,2,2,0,0,0,Vila Franca de Xira,0
399900,flat,160,3,2,2,0,0,Vila Franca de Xira,0
245000,flat,112,3,2,0,False,0,Vila Franca de Xira,0
317000,flat,163,3,2,1,1,1,Vila Franca de Xira,0
182500,flat,68,2,1,2,False,0,Vila Franca de Xira,0
270000,flat,156,3,2,2,False,0,Vila Franca de Xira,0
107500,flat,46,1,1,1,False,0,Vila Franca de Xira,0
169300,flat,88,2,1,3,False,0,Vila Franca de Xira,0
175000,flat,105,3,2,2,0,0,Vila Franca de Xira,0
289500,chalet,152,3,2,0,0,1,Vila Franca de Xira,0
435000,chalet,464,3,1,0,0,0,Vila Franca de Xira,0
440000,flat,181,3,2,2,1,1,Vila Franca de Xira,0
414640,flat,228,2,2,2,1,1,Vila Franca de Xira,0
475000,chalet,261,4,3,0,0,1,Vila Franca de Xira,0
650000,chalet,351,5,4,0,0,1,Vila Franca de Xira,0
289500,chalet,113,4,2,0,0,1,Vila Franca de Xira,0
110000,flat,67,2,1,2,0,0,Vila Franca de Xira,0
247000,flat,84,2,1,5,1,0,Vila Franca de Xira,0
168000,flat,76,2,1,0,1,0,Vila Franca de Xira,0
599000,chalet,227,3,3,0,0,1,Vila Franca de Xira,0
182500,flat,78,2,1,1,False,0,Vila Franca de Xira,0
175000,flat,82,2,1,1,False,0,Vila Franca de Xira,0
650000,chalet,400,4,4,0,0,1,Vila Franca de Xira,0
149000,flat,70,1,1,2,1,1,Vila Franca de Xira,0
179000,flat,122,4,2,3,False,0,Vila Franca de Xira,0
125000,flat,48,1,1,2,0,0,Vila Franca de Xira,0
149000,flat,74,2,1,2,0,0,Vila Franca de Xira,0
270000,duplex,156,3,2,2,0,1,Vila Franca de Xira,0
270000,duplex,156,3,2,2,1,0,Vila Franca de Xira,0
170000,flat,91,3,2,2,False,0,Vila Franca de Xira,0
375000,chalet,245,2,3,0,0,1,Vila Franca de Xira,0
397950,flat,169,3,2,2,1,1,Vila Franca de Xira,0
150000,chalet,195,4,2,0,0,1,Vila Franca de Xira,0
355950,flat,220,3,2,2,1,1,Vila Franca de Xira,0
366450,flat,191,3,2,1,1,1,Vila Franca de Xira,0
260000,flat,135,3,2,2,0,0,Vila Franca de Xira,0
168000,flat,76,2,1,0,False,0,Vila Franca de Xira,0
495000,flat,500,5,3,6,1,1,Vila Franca de Xira,0
175000,flat,82,2,1,2,0,0,Vila Franca de Xira,0
780000,chalet,338,3,3,0,0,1,Vila Franca de Xira,0
165000,flat,75,2,1,2,1,0,Vila Franca de Xira,0
175000,flat,71,2,1,2,0,0,Vila Franca de Xira,0
294900,flat,126,2,2,4,1,0,Vila Franca de Xira,0
349000,flat,120,2,2,5,1,1,Vila Franca de Xira,2
366450,flat,149,3,2,1,1,1,Vila Franca de Xira,2
397950,flat,149,3,2,4,1,1,Vila Franca de Xira,2
210000,flat,86,3,2,3,False,0,Vila Franca de Xira,0
275000,flat,114,2,1,0,1,1,Vila Franca de Xira,0
275000,flat,106,2,2,2,1,1,Vila Franca de Xira,0
169999,countryHouse,30,3,2,0,0,0,Vila Franca de Xira,-1
245000,flat,120,3,3,1,0,0,Vila Franca de Xira,0
175000,flat,83,2,1,1,False,0,Vila Franca de Xira,0
475000,chalet,174,3,3,0,0,0,Vila Franca de Xira,0
385000,flat,143,3,2,2,0,1,Vila Franca de Xira,0
530000,chalet,492,3,2,0,0,1,Vila Franca de Xira,0
1100000,chalet,751,9,10,0,0,1,Vila Franca de Xira,0
385000,flat,155,3,2,1,1,1,Vila Franca de Xira,0
290000,flat,137,5,3,2,0,1,Vila Franca de Xira,0
530000,chalet,138,3,2,0,0,0,Vila Franca de Xira,0
480000,flat,190,4,3,1,1,1,Vila Franca de Xira,0
170000,flat,91,3,2,2,0,0,Vila Franca de Xira,0
275000,flat,89,2,2,2,1,0,Vila Franca de Xira,0
149000,flat,65,2,1,1,0,0,Vila Franca de Xira,0
1400000,chalet,614,20,9,0,0,0,Vila Franca de Xira,0
228000,chalet,111,2,2,0,0,0,Vila Franca de Xira,0
199000,flat,91,3,2,0,False,0,Vila Franca de Xira,0
169900,flat,69,2,1,2,False,0,Vila Franca de Xira,0
495000,chalet,160,4,4,0,0,0,Vila Franca de Xira,0
695000,chalet,352,5,5,0,0,0,Vila Franca de Xira,0
357500,chalet,328,5,2,0,0,0,Vila Franca de Xira,0
650000,chalet,351,5,5,0,0,0,Vila Franca de Xira,0
199000,flat,99,2,1,2,0,0,Vila Franca de Xira,0
469000,chalet,622,4,4,0,0,0,Vila Franca de Xira,0
495000,flat,191,4,2,2,1,0,Vila Franca de Xira,0
142500,flat,50,2,1,2,False,0,Vila Franca de Xira,0
147000,flat,62,2,1,3,False,0,Vila Franca de Xira,0
170000,countryHouse,103,3,1,0,0,0,Vila Franca de Xira,-1
279800,flat,132,2,2,6,1,0,Vila Franca de Xira,0
185000,flat,124,4,2,2,0,0,Vila Franca de Xira,0
174700,flat,70,2,1,2,0,0,Vila Franca de Xira,0
165000,flat,121,3,2,2,0,0,Vila Franca de Xira,0
254900,flat,108,2,2,2,1,1,Vila Franca de Xira,0
598000,chalet,305,6,3,0,0,0,Vila Franca de Xira,0
299000,chalet,147,2,2,0,0,0,Vila Franca de Xira,0
289500,flat,191,3,2,1,1,1,Vila Franca de Xira,0
409000,flat,215,3,3,0,1,1,Vila Franca de Xira,0
264900,flat,124,3,1,1,1,0,Vila Franca de Xira,0
420000,chalet,264,4,3,0,0,0,Vila Franca de Xira,0
117500,flat,43,1,1,1,False,0,Vila Franca de Xira,0
300000,flat,120,3,2,2,1,1,Vila Franca de Xira,0
180000,flat,92,2,2,1,False,0,Vila Franca de Xira,0
440000,flat,147,3,2,2,0,0,Vila Franca de Xira,0
440000,flat,147,3,2,2,0,0,Vila Franca de Xira,0
440000,flat,147,3,2,2,0,0,Vila Franca de Xira,0
440000,flat,147,3,2,2,0,0,Vila Franca de Xira,0
440000,flat,147,3,2,2,0,0,Vila Franca de Xira,0
440000,flat,147,3,2,2,0,0,Vila Franca de Xira,0
440000,flat,147,3,2,2,0,0,Vila Franca de Xira,0
440000,flat,147,3,2,2,0,0,Vila Franca de Xira,0
390450,flat,122,2,2,2,0,0,Vila Franca de Xira,0
414640,flat,126,2,2,2,0,0,Vila Franca de Xira,0
147500,flat,110,1,1,0,False,0,Vila Franca de Xira,0
310000,flat,151,3,2,2,1,0,Vila Franca de Xira,0
153000,flat,85,2,1,2,0,0,Vila Franca de Xira,0
995000,chalet,388,4,4,0,0,1,Vila Franca de Xira,1
252000,flat,123,3,2,2,1,1,Vila Franca de Xira,0
530000,chalet,138,2,2,0,0,1,Vila Franca de Xira,0
219000,flat,119,3,2,1,False,1,Vila Franca de Xira,0
220000,flat,113,3,2,4,1,0,Vila Franca de Xira,0
182500,flat,6019,2,1,2,0,0,Vila Franca de Xira,0
158000,flat,72,3,1,2,0,0,Vila Franca de Xira,0
265000,flat,122,2,1,7,1,1,Vila Franca de Xira,0
282000,flat,141,3,2,3,1,1,Vila Franca de Xira,0
179500,flat,82,3,2,2,0,0,Vila Franca de Xira,0
186000,flat,66,2,1,1,0,0,Vila Franca de Xira,0
449000,flat,124,2,2,2,1,1,Vila Franca de Xira,0
220000,flat,75,2,1,5,1,0,Vila Franca de Xira,0
289500,chalet,93,4,2,0,0,0,Vila Franca de Xira,0
550000,chalet,300,3,4,0,0,1,Vila Franca de Xira,0
339500,flat,145,2,2,2,1,1,Vila Franca de Xira,0
919000,chalet,330,4,4,0,0,1,Vila Franca de Xira,1
842000,chalet,270,4,4,0,0,1,Vila Franca de Xira,1
882000,chalet,316,4,4,0,0,1,Vila Franca de Xira,1
870000,chalet,315,4,4,0,0,1,Vila Franca de Xira,1
870000,chalet,315,4,4,0,0,1,Vila Franca de Xira,1
889500,chalet,315,4,4,0,0,1,Vila Franca de Xira,1
873000,chalet,315,4,4,0,0,1,Vila Franca de Xira,1
269900,flat,124,2,2,4,1,1,Vila Franca de Xira,0
398000,flat,150,3,2,4,1,1,Vila Franca de Xira,0
120000,chalet,63,4,1,0,0,0,Vila Franca de Xira,-1
429000,chalet,358,4,3,0,0,1,Vila Franca de Xira,0
398000,flat,150,3,3,4,1,1,Vila Franca de Xira,0
599000,chalet,227,3,3,0,0,1,Vila Franca de Xira,0
630000,chalet,273,3,3,0,0,1,Vila Franca de Xira,0
398000,chalet,231,5,3,0,0,1,Vila Franca de Xira,0
699000,chalet,285,3,3,0,0,1,Vila Franca de Xira,0
189000,flat,78,2,1,2,0,0,Vila Franca de Xira,0
156000,flat,78,2,1,2,False,0,Vila Franca de Xira,0
395000,flat,220,3,2,2,1,1,Vila Franca de Xira,0
349000,flat,189,2,2,2,1,1,Vila Franca de Xira,0
155900,chalet,101,2,1,0,0,0,Vila Franca de Xira,-1
141000,flat,71,2,1,2,0,0,Vila Franca de Xira,0
359000,chalet,149,3,2,0,0,1,Vila Franca de Xira,0
289500,chalet,124,4,2,0,0,1,Vila Franca de Xira,0
560000,chalet,529,5,7,0,0,1,Vila Franca de Xira,0
1090000,chalet,303,3,4,0,0,0,Vila Franca de Xira,0
289500,chalet,168,4,2,0,0,1,Vila Franca de Xira,0
398000,chalet,231,5,2,0,0,0,Vila Franca de Xira,0
699000,chalet,285,3,2,0,0,0,Vila Franca de Xira,0
630000,chalet,244,3,2,0,0,0,Vila Franca de Xira,0
599000,chalet,227,3,2,0,0,0,Vila Franca de Xira,0
140000,flat,61,2,1,2,0,0,Vila Franca de Xira,0
575000,chalet,250,3,3,0,0,1,Vila Franca de Xira,0
600000,chalet,250,4,2,0,0,1,Vila Franca de Xira,0
239900,flat,144,3,2,4,False,0,Vila Franca de Xira,0
560000,chalet,529,5,7,0,0,0,Vila Franca de Xira,0
330000,flat,119,3,2,2,1,1,Vila Franca de Xira,0
275000,flat,174,2,1,0,1,1,Vila Franca de Xira,0
320000,flat,119,3,2,2,1,1,Vila Franca de Xira,0
320000,flat,119,3,2,2,1,1,Vila Franca de Xira,0
380000,flat,170,3,3,2,1,0,Vila Franca de Xira,0
435000,flat,160,3,3,8,1,1,Vila Franca de Xira,2
420000,flat,156,3,3,4,1,1,Vila Franca de Xira,2
360000,flat,125,2,2,4,1,1,Vila Franca de Xira,2
380000,flat,190,2,2,1,1,1,Vila Franca de Xira,2
430000,chalet,322,3,4,0,0,1,Vila Franca de Xira,0
455000,flat,245,3,3,1,1,1,Vila Franca de Xira,2
450000,flat,200,3,3,5,1,1,Vila Franca de Xira,2
480000,flat,200,3,3,7,1,1,Vila Franca de Xira,2
382500,flat,158,3,2,0,1,1,Vila Franca de Xira,0
156000,flat,78,2,1,2,False,0,Vila Franca de Xira,-1
382500,flat,138,3,2,0,1,1,Vila Franca de Xira,0
289500,chalet,114,3,2,0,0,1,Vila Franca de Xira,0
250000,flat,118,3,2,3,1,1,Vila Franca de Xira,0
270000,flat,143,3,2,3,1,1,Vila Franca de Xira,0
249000,flat,94,2,1,1,1,1,Vila Franca de Xira,0
225000,flat,92,3,2,9,1,0,Vila Franca de Xira,0
299500,flat,154,3,2,3,1,1,Vila Franca de Xira,0
270000,flat,143,3,2,2,1,0,Vila Franca de Xira,0
185000,flat,89,2,1,4,0,0,Vila Franca de Xira,0
384000,flat,183,4,3,2,1,1,Vila Franca de Xira,0
420000,chalet,184,4,4,0,0,1,Vila Franca de Xira,0
139900,flat,60,1,1,2,0,0,Vila Franca de Xira,0
175000,flat,71,2,1,1,False,0,Vila Franca de Xira,0
145000,flat,60,1,1,2,False,0,Vila Franca de Xira,0
699000,chalet,285,3,4,0,0,1,Vila Franca de Xira,0
159000,flat,64,2,1,1,False,0,Vila Franca de Xira,0
560000,chalet,300,4,4,0,0,1,Vila Franca de Xira,0
570000,chalet,309,4,4,0,0,1,Vila Franca de Xira,0
289500,chalet,153,3,2,0,0,1,Vila Franca de Xira,0
325000,duplex,126,3,2,3,False,1,Vila Franca de Xira,0
110000,flat,65,1,1,2,0,0,Vila Franca de Xira,0
165000,flat,92,2,1,2,False,0,Vila Franca de Xira,0
210000,flat,115,3,2,3,False,1,Vila Franca de Xira,0
225000,flat,92,3,2,9,1,0,Vila Franca de Xira,0
410000,flat,220,3,2,3,1,0,Vila Franca de Xira,0
390000,flat,206,3,2,0,1,1,Vila Franca de Xira,0
285000,chalet,166,3,3,0,0,0,Vila Franca de Xira,0
185000,flat,84,2,1,0,False,0,Vila Franca de Xira,0
128900,flat,101,2,1,3,False,0,Vila Franca de Xira,0
820000,chalet,411,5,3,0,0,0,Vila Franca de Xira,0
299000,flat,143,3,2,2,1,1,Vila Franca de Xira,0
117500,flat,47,1,1,1,0,0,Vila Franca de Xira,0
175000,flat,82,2,1,1,0,0,Vila Franca de Xira,0
140000,flat,68,2,1,3,0,0,Vila Franca de Xira,0
172000,flat,72,2,1,4,False,0,Vila Franca de Xira,0
295000,flat,178,3,2,2,0,0,Vila Franca de Xira,0
350000,flat,125,4,2,2,1,0,Vila Franca de Xira,0
389000,chalet,566,6,3,0,0,0,Vila Franca de Xira,0
175000,flat,83,2,1,2,0,0,Vila Franca de Xira,0
440000,countryHouse,140,4,4,0,0,0,Vila Franca de Xira,-1
289500,chalet,93,3,2,0,0,0,Vila Franca de Xira,0
179000,chalet,104,3,2,0,0,0,Vila Franca de Xira,0
299500,flat,154,3,2,2,0,0,Vila Franca de Xira,0
159800,flat,69,2,1,2,0,0,Vila Franca de Xira,0
319800,flat,168,3,2,2,1,0,Vila Franca de Xira,0
325000,flat,196,3,2,3,False,1,Vila Franca de Xira,0
289500,chalet,152,4,2,0,0,1,Vila Franca de Xira,0
160000,flat,63,1,1,0,False,0,Vila Franca de Xira,0
275000,flat,105,2,3,2,1,1,Vila Franca de Xira,0
160000,flat,63,2,1,2,0,0,Vila Franca de Xira,0
170000,flat,80,2,1,3,False,0,Vila Franca de Xira,0
175000,flat,61,2,1,2,False,0,Vila Franca de Xira,0
650000,chalet,286,4,5,0,0,0,Vila Franca de Xira,0
165000,flat,92,2,1,2,0,0,Vila Franca de Xira,0
266000,flat,136,3,2,2,0,0,Vila Franca de Xira,0
3800000,chalet,380,5,5,0,0,0,Vila Franca de Xira,0
112000,chalet,88,1,1,0,0,0,Vila Franca de Xira,0
90000,chalet,135,4,2,0,0,0,Vila Franca de Xira,0
261000,chalet,358,4,3,0,0,0,Vila Franca de Xira,0
280000,chalet,124,3,3,0,0,0,Vila Franca de Xira,0
530000,chalet,219,3,2,0,0,1,Vila Franca de Xira,0
150000,flat,65,2,1,3,0,0,Vila Franca de Xira,0
229900,flat,113,3,2,1,False,0,Vila Franca de Xira,0
215000,flat,78,2,1,2,False,0,Vila Franca de Xira,0
2500000,countryHouse,4209,20,0,0,0,0,Vila Franca de Xira,-1
125000,flat,47,1,1,1,False,0,Vila Franca de Xira,0
210000,flat,92,3,2,1,False,0,Vila Franca de Xira,0
199500,flat,110,2,1,0,False,0,Vila Franca de Xira,0
325000,flat,151,4,2,2,1,0,Vila Franca de Xira,0
265000,flat,145,2,2,7,1,1,Vila Franca de Xira,0
189000,flat,104,3,2,2,False,0,Vila Franca de Xira,0
220000,flat,148,3,2,1,1,1,Vila Franca de Xira,0
182500,flat,68,2,1,2,False,0,Vila Franca de Xira,0
599000,chalet,226,4,3,0,0,1,Vila Franca de Xira,0
699000,chalet,276,4,4,0,0,1,Vila Franca de Xira,0
295000,flat,144,3,2,2,0,1,Vila Franca de Xira,0
366450,flat,195,3,2,2,1,1,Vila Franca de Xira,0
350000,flat,180,3,3,1,1,1,Vila Franca de Xira,0
620000,chalet,550,4,4,0,0,1,Vila Franca de Xira,0
249900,flat,85,3,2,2,0,0,Vila Franca de Xira,0
182500,flat,72,2,1,1,False,0,Vila Franca de Xira,0
289500,chalet,93,4,2,0,0,0,Vila Franca de Xira,0
254000,flat,159,5,2,2,1,0,Vila Franca de Xira,0
151000,flat,75,2,1,2,0,0,Vila Franca de Xira,0
410000,flat,162,3,3,2,1,1,Vila Franca de Xira,0
165000,chalet,242,7,1,0,0,0,Vila Franca de Xira,0
217000,flat,89,2,2,2,0,0,Vila Franca de Xira,0
350000,chalet,460,4,2,0,0,0,Vila Franca de Xira,0
275000,flat,144,3,2,3,1,1,Vila Franca de Xira,0
409000,chalet,282,6,2,0,0,0,Vila Franca de Xira,0
190000,flat,74,3,1,2,False,0,Vila Franca de Xira,0
172500,flat,61,2,1,2,0,0,Vila Franca de Xira,0
279800,flat,131,2,2,6,1,1,Vila Franca de Xira,0
289500,chalet,152,4,2,0,0,0,Vila Franca de Xira,0
162500,flat,80,2,1,3,False,0,Vila Franca de Xira,0
409000,chalet,282,6,2,0,0,1,Vila Franca de Xira,0
270000,chalet,165,3,2,0,0,0,Vila Franca de Xira,0
277000,flat,107,2,2,2,1,1,Vila Franca de Xira,0
275000,chalet,98,3,3,0,0,0,Vila Franca de Xira,0
270000,flat,165,3,2,1,1,1,Vila Franca de Xira,0
260000,chalet,503,6,3,0,0,0,Vila Franca de Xira,0
750000,chalet,320,3,1,0,0,0,Vila Franca de Xira,0
600000,chalet,250,4,1,0,0,0,Vila Franca de Xira,0
293999,flat,103,3,3,2,False,0,Vila Franca de Xira,0
215000,flat,75,2,1,2,False,0,Vila Franca de Xira,0
182500,flat,68,2,1,1,0,0,Vila Franca de Xira,0
650000,chalet,351,5,5,0,0,1,Vila Franca de Xira,0
282500,flat,107,2,2,2,1,1,Vila Franca de Xira,0
577500,chalet,383,4,4,0,0,1,Vila Franca de Xira,0
859000,chalet,502,4,5,0,0,1,Vila Franca de Xira,0
182500,flat,96,2,2,2,0,0,Vila Franca de Xira,0
289500,flat,113,4,2,2,0,0,Vila Franca de Xira,0
125000,flat,46,1,1,1,0,0,Vila Franca de Xira,0
172500,flat,80,2,2,2,0,0,Vila Franca de Xira,0
165000,flat,112,3,2,4,1,0,Vila Franca de Xira,0
220000,flat,109,3,2,3,False,0,Vila Franca de Xira,0
305000,flat,139,3,2,2,1,1,Vila Franca de Xira,0
1650000,countryHouse,834,3,2,0,0,0,Vila Franca de Xira,0
170000,flat,85,3,1,3,False,0,Vila Franca de Xira,0
182500,flat,68,2,1,1,False,0,Vila Franca de Xira,0
172500,flat,81,2,1,4,False,0,Vila Franca de Xira,0
780000,chalet,467,4,3,0,0,1,Vila Franca de Xira,0
189000,flat,109,3,2,1,False,0,Vila Franca de Xira,0
385000,flat,143,3,2,2,1,1,Vila Franca de Xira,0
599000,chalet,261,3,3,0,0,1,Vila Franca de Xira,0
699000,chalet,285,3,3,0,0,0,Vila Franca de Xira,0
699000,chalet,285,4,4,0,0,0,Vila Franca de Xira,0
595000,chalet,568,5,5,0,0,0,Vila Franca de Xira,0
180000,chalet,135,2,1,0,0,0,Vila Franca de Xira,0
250000,flat,118,3,2,3,1,1,Vila Franca de Xira,0
189000,flat,89,2,1,3,0,0,Vila Franca de Xira,0
189000,flat,89,2,1,3,0,0,Vila Franca de Xira,0
189000,flat,89,2,1,3,0,0,Vila Franca de Xira,0
172500,flat,75,2,1,0,False,0,Vila Franca de Xira,0
379000,flat,123,3,2,2,1,1,Vila Franca de Xira,0
277000,flat,120,2,2,2,1,0,Vila Franca de Xira,0
920000,countryHouse,320,4,5,0,0,0,Vila Franca de Xira,0
670000,chalet,402,4,4,0,0,1,Vila Franca de Xira,0
1100000,chalet,580,4,5,0,0,0,Vila Franca de Xira,0
220000,flat,91,1,2,2,1,0,Vila Franca de Xira,0
398000,chalet,264,3,3,0,0,0,Vila Franca de Xira,0
135000,flat,59,1,1,1,False,0,Vila Franca de Xira,0
699000,chalet,230,4,3,0,0,1,Vila Franca de Xira,0
185000,flat,87,2,1,2,False,0,Vila Franca de Xira,0
215000,flat,93,3,2,3,False,0,Vila Franca de Xira,0
695000,chalet,381,5,4,0,0,0,Vila Franca de Xira,0
1100000,countryHouse,751,8,6,0,0,0,Vila Franca de Xira,0
240000,flat,135,4,2,1,False,1,Vila Franca de Xira,0
310000,flat,145,3,2,7,1,1,Vila Franca de Xira,0
270000,flat,179,3,2,1,1,0,Vila Franca de Xira,0
270000,flat,143,3,2,2,1,0,Vila Franca de Xira,0
324900,flat,177,3,2,1,0,0,Vila Franca de Xira,0
470000,flat,80,2,1,2,False,0,Lisboa,-1
198500,flat,35,2,1,2,0,0,Lisboa,0
510000,flat,110,2,1,2,False,0,Lisboa,-1
950000,flat,166,3,2,4,1,1,Lisboa,0
669000,flat,124,3,2,6,1,0,Lisboa,0
840000,flat,130,2,2,0,False,0,Lisboa,0
490000,flat,110,2,2,1,False,0,Lisboa,-1
450000,flat,70,1,1,0,False,0,Lisboa,-1
235000,flat,37,1,1,0,False,0,Lisboa,0
499000,duplex,91,2,2,1,False,0,Lisboa,0
387500,flat,100,3,2,2,0,0,Lisboa,0
400000,flat,55,2,1,2,0,0,Lisboa,0
999000,flat,195,3,3,3,1,1,Lisboa,0
378000,flat,80,1,1,5,1,1,Lisboa,0
300000,flat,58,2,1,1,1,0,Lisboa,0
630000,flat,104,2,1,4,1,1,Lisboa,0
640000,flat,166,4,3,3,False,1,Lisboa,0
319000,flat,91,3,1,3,1,0,Lisboa,0
275000,flat,65,2,2,0,False,0,Lisboa,0
399900,flat,125,3,2,2,False,0,Lisboa,0
890000,flat,135,2,2,1,1,0,Lisboa,0
495000,flat,56,1,1,1,1,0,Lisboa,0
1180000,flat,148,3,2,1,1,0,Lisboa,0
430000,flat,60,1,1,2,1,0,Lisboa,0
450000,flat,53,1,1,2,0,0,Lisboa,0
520000,flat,58,1,1,2,0,0,Lisboa,0
895000,flat,137,2,2,3,0,0,Lisboa,0
565000,flat,69,1,1,2,0,0,Lisboa,0
550000,flat,73,1,1,1,0,0,Lisboa,0
840000,flat,84,1,2,1,1,0,Lisboa,0
1130000,flat,112,1,1,1,1,0,Lisboa,0
675000,flat,67,1,1,2,0,0,Lisboa,0
399900,flat,76,2,2,2,0,0,Lisboa,0
349900,flat,66,2,2,2,0,0,Lisboa,0
399900,flat,79,3,1,2,0,0,Lisboa,0
349900,flat,78,2,1,2,0,0,Lisboa,0
399900,flat,50,2,1,1,False,1,Lisboa,0
299900,flat,51,2,1,2,False,0,Lisboa,0
369900,flat,78,2,2,0,False,0,Lisboa,0
349900,flat,77,2,2,0,False,0,Lisboa,0
3200000,flat,450,6,6,2,1,0,Lisboa,0
715000,flat,93,2,2,5,1,1,Lisboa,1
369900,flat,55,2,1,0,False,0,Lisboa,0
495000,flat,67,1,2,3,1,1,Lisboa,1
